source,code,site,site_type,latitude,longitude,variable,Parameter_name,start_date,end_date,ratified_to,zone,agglomeration,local_authority
aurn,CHAT,Chatham Roadside,Urban Traffic,51.374264,0.54797,NV2.5,Non-volatile PM2.5 (Hourly measured),2010-07-01T00:00:00Z,2016-11-10,2016-11-10T00:00:00Z,South East,NA,Medway
aurn,CHAT,Chatham Roadside,Urban Traffic,51.374264,0.54797,V2.5,Volatile PM2.5 (Hourly measured),2010-07-01T00:00:00Z,2016-11-10,2016-11-10T00:00:00Z,South East,NA,Medway
aurn,CHAT,Chatham Roadside,Urban Traffic,51.374264,0.54797,wd,Modelled Wind Direction,2010-08-01T00:00:00Z,ongoing,NA,South East,NA,Medway
aurn,CHAT,Chatham Roadside,Urban Traffic,51.374264,0.54797,ws,Modelled Wind Speed,2010-08-01T00:00:00Z,ongoing,NA,South East,NA,Medway
aurn,CHAT,Chatham Roadside,Urban Traffic,51.374264,0.54797,temp,Modelled Temperature,2010-08-01T00:00:00Z,ongoing,NA,South East,NA,Medway
aurn,CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,NO,Nitric oxide,2008-01-01T00:00:00Z,ongoing,2024-03-31T00:00:00Z,South Wales,NA,Monmouthshire
aurn,CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,NO2,Nitrogen dioxide,2008-01-01T00:00:00Z,ongoing,2024-03-31T00:00:00Z,South Wales,NA,Monmouthshire
aurn,CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,NOx,Nitrogen oxides as nitrogen dioxide,2008-01-01T00:00:00Z,ongoing,2024-03-31T00:00:00Z,South Wales,NA,Monmouthshire
aurn,CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,PM10,PM10 particulate matter (Hourly measured),2008-01-01T00:00:00Z,ongoing,2024-03-31T00:00:00Z,South Wales,NA,Monmouthshire
aurn,CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,NV10,Non-volatile PM10 (Hourly measured),2010-02-08T00:00:00Z,2018-08-09,2018-08-09T00:00:00Z,South Wales,NA,Monmouthshire
aurn,CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,V10,Volatile PM10 (Hourly measured),2010-02-08T00:00:00Z,2018-08-09,2018-08-09T00:00:00Z,South Wales,NA,Monmouthshire
aurn,CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,PM2.5,PM2.5 particulate matter (Hourly measured),2010-02-09T00:00:00Z,ongoing,2024-03-31T00:00:00Z,South Wales,NA,Monmouthshire
aurn,CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,NV2.5,Non-volatile PM2.5 (Hourly measured),2010-02-09T00:00:00Z,2018-08-09,2018-08-09T00:00:00Z,South Wales,NA,Monmouthshire
aurn,CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,V2.5,Volatile PM2.5 (Hourly measured),2010-02-09T00:00:00Z,2018-08-09,2018-08-09T00:00:00Z,South Wales,NA,Monmouthshire
aurn,CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,wd,Modelled Wind Direction,2010-08-01T00:00:00Z,ongoing,NA,South Wales,NA,Monmouthshire
aurn,CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,ws,Modelled Wind Speed,2010-08-01T00:00:00Z,ongoing,NA,South Wales,NA,Monmouthshire
aurn,CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,temp,Modelled Temperature,2010-08-01T00:00:00Z,ongoing,NA,South Wales,NA,Monmouthshire
aurn,CHS6,Chesterfield,Urban Background,53.230583,-1.433611,NO,Nitric oxide,2008-03-13T00:00:00Z,2014-05-20,2014-05-20T00:00:00Z,East Midlands,NA,Chesterfield
aurn,CHS6,Chesterfield,Urban Background,53.230583,-1.433611,NO2,Nitrogen dioxide,2008-03-13T00:00:00Z,2014-05-20,2014-05-20T00:00:00Z,East Midlands,NA,Chesterfield
aurn,CHS6,Chesterfield,Urban Background,53.230583,-1.433611,NOx,Nitrogen oxides as nitrogen dioxide,2008-03-13T00:00:00Z,2014-05-20,2014-05-20T00:00:00Z,East Midlands,NA,Chesterfield
aurn,CHS6,Chesterfield,Urban Background,53.230583,-1.433611,PM10,PM10 particulate matter (Hourly measured),2008-03-13T00:00:00Z,2014-05-20,2014-05-20T00:00:00Z,East Midlands,NA,Chesterfield
aurn,CHS6,Chesterfield,Urban Background,53.230583,-1.433611,NV10,Non-volatile PM10 (Hourly measured),2008-12-17T00:00:00Z,2014-05-20,2014-05-20T00:00:00Z,East Midlands,NA,Chesterfield
aurn,CHS6,Chesterfield,Urban Background,53.230583,-1.433611,V10,Volatile PM10 (Hourly measured),2008-12-17T00:00:00Z,2014-05-20,2014-05-20T00:00:00Z,East Midlands,NA,Chesterfield
aurn,CHS6,Chesterfield,Urban Background,53.230583,-1.433611,PM2.5,PM2.5 particulate matter (Hourly measured),2008-12-17T00:00:00Z,2014-05-20,2014-05-20T00:00:00Z,East Midlands,NA,Chesterfield
aurn,CHS6,Chesterfield,Urban Background,53.230583,-1.433611,NV2.5,Non-volatile PM2.5 (Hourly measured),2008-12-17T00:00:00Z,2014-05-20,2014-05-20T00:00:00Z,East Midlands,NA,Chesterfield
aurn,CHS6,Chesterfield,Urban Background,53.230583,-1.433611,V2.5,Volatile PM2.5 (Hourly measured),2008-12-17T00:00:00Z,2014-05-20,2014-05-20T00:00:00Z,East Midlands,NA,Chesterfield
aurn,CHS6,Chesterfield,Urban Background,53.230583,-1.433611,wd,Modelled Wind Direction,2010-08-01T00:00:00Z,2014-05-20,NA,East Midlands,NA,Chesterfield
aurn,CHS6,Chesterfield,Urban Background,53.230583,-1.433611,ws,Modelled Wind Speed,2010-08-01T00:00:00Z,2014-05-20,NA,East Midlands,NA,Chesterfield
aurn,CHS6,Chesterfield,Urban Background,53.230583,-1.433611,temp,Modelled Temperature,2010-08-01T00:00:00Z,2014-05-20,NA,East Midlands,NA,Chesterfield
aurn,CHLG,Chesterfield Loundsley Green,Urban Background,53.244131,-1.454946,O3,Ozone,2023-02-10T00:00:00Z,ongoing,2024-03-31T00:00:00Z,East Midlands,NA,Chesterfield
aurn,CHLG,Chesterfield Loundsley Green,Urban Background,53.244131,-1.454946,NO,Nitric oxide,2015-03-01T00:00:00Z,ongoing,2024-03-31T00:00:00Z,East Midlands,NA,Chesterfield
aurn,CHLG,Chesterfield Loundsley Green,Urban Background,53.244131,-1.454946,NO2,Nitrogen dioxide,2015-03-01T00:00:00Z,ongoing,2024-03-31T00:00:00Z,East Midlands,NA,Chesterfield
aurn,CHLG,Chesterfield Loundsley Green,Urban Background,53.244131,-1.454946,NOx,Nitrogen oxides as nitrogen dioxide,2015-03-01T00:00:00Z,ongoing,2024-03-31T00:00:00Z,East Midlands,NA,Chesterfield
aurn,CHLG,Chesterfield Loundsley Green,Urban Background,53.244131,-1.454946,PM10,PM10 particulate matter (Hourly measured),2015-03-01T00:00:00Z,ongoing,2024-03-31T00:00:00Z,East Midlands,NA,Chesterfield
aurn,CHLG,Chesterfield Loundsley Green,Urban Background,53.244131,-1.454946,NV10,Non-volatile PM10 (Hourly measured),2015-03-01T00:00:00Z,2019-06-20,2019-06-20T00:00:00Z,East Midlands,NA,Chesterfield
aurn,CHLG,Chesterfield Loundsley Green,Urban Background,53.244131,-1.454946,V10,Volatile PM10 (Hourly measured),2015-03-01T00:00:00Z,2019-06-20,2019-06-20T00:00:00Z,East Midlands,NA,Chesterfield
aurn,CHLG,Chesterfield Loundsley Green,Urban Background,53.244131,-1.454946,PM2.5,PM2.5 particulate matter (Hourly measured),2015-03-01T00:00:00Z,ongoing,2024-03-31T00:00:00Z,East Midlands,NA,Chesterfield
aurn,CHLG,Chesterfield Loundsley Green,Urban Background,53.244131,-1.454946,NV2.5,Non-volatile PM2.5 (Hourly measured),2015-03-01T00:00:00Z,2019-06-20,2019-06-20T00:00:00Z,East Midlands,NA,Chesterfield
aurn,CHLG,Chesterfield Loundsley Green,Urban Background,53.244131,-1.454946,V2.5,Volatile PM2.5 (Hourly measured),2015-03-01T00:00:00Z,2019-06-20,2019-06-20T00:00:00Z,East Midlands,NA,Chesterfield
aurn,CHLG,Chesterfield Loundsley Green,Urban Background,53.244131,-1.454946,wd,Modelled Wind Direction,2015-03-01T00:00:00Z,ongoing,NA,East Midlands,NA,Chesterfield
aurn,CHLG,Chesterfield Loundsley Green,Urban Background,53.244131,-1.454946,ws,Modelled Wind Speed,2015-03-01T00:00:00Z,ongoing,NA,East Midlands,NA,Chesterfield
aurn,CHLG,Chesterfield Loundsley Green,Urban Background,53.244131,-1.454946,temp,Modelled Temperature,2015-03-01T00:00:00Z,ongoing,NA,East Midlands,NA,Chesterfield
aurn,CHS7,Chesterfield Roadside,Urban Traffic,53.231751,-1.456928,NO,Nitric oxide,2008-03-11T00:00:00Z,ongoing,2023-12-31T00:00:00Z,East Midlands,NA,Chesterfield
aurn,CHS7,Chesterfield Roadside,Urban Traffic,53.231751,-1.456928,NO2,Nitrogen dioxide,2008-03-11T00:00:00Z,ongoing,2023-12-31T00:00:00Z,East Midlands,NA,Chesterfield
aurn,CHS7,Chesterfield Roadside,Urban Traffic,53.231751,-1.456928,NOx,Nitrogen oxides as nitrogen dioxide,2008-03-11T00:00:00Z,ongoing,2023-12-31T00:00:00Z,East Midlands,NA,Chesterfield
aurn,CHS7,Chesterfield Roadside,Urban Traffic,53.231751,-1.456928,PM10,PM10 particulate matter (Hourly measured),2008-03-11T00:00:00Z,ongoing,2024-03-31T00:00:00Z,East Midlands,NA,Chesterfield
aurn,CHS7,Chesterfield Roadside,Urban Traffic,53.231751,-1.456928,NV10,Non-volatile PM10 (Hourly measured),2009-04-28T00:00:00Z,2019-06-20,2019-06-20T00:00:00Z,East Midlands,NA,Chesterfield
aurn,CHS7,Chesterfield Roadside,Urban Traffic,53.231751,-1.456928,V10,Volatile PM10 (Hourly measured),2009-04-28T00:00:00Z,2019-06-20,2019-06-20T00:00:00Z,East Midlands,NA,Chesterfield
aurn,CHS7,Chesterfield Roadside,Urban Traffic,53.231751,-1.456928,PM2.5,PM2.5 particulate matter (Hourly measured),2009-07-01T00:00:00Z,ongoing,2024-03-31T00:00:00Z,East Midlands,NA,Chesterfield
aurn,CHS7,Chesterfield Roadside,Urban Traffic,53.231751,-1.456928,NV2.5,Non-volatile PM2.5 (Hourly measured),2009-07-01T00:00:00Z,2019-06-20,2019-06-20T00:00:00Z,East Midlands,NA,Chesterfield
aurn,CHS7,Chesterfield Roadside,Urban Traffic,53.231751,-1.456928,V2.5,Volatile PM2.5 (Hourly measured),2009-07-01T00:00:00Z,2019-06-20,2019-06-20T00:00:00Z,East Midlands,NA,Chesterfield
aurn,CHS7,Chesterfield Roadside,Urban Traffic,53.231751,-1.456928,wd,Modelled Wind Direction,2010-08-01T00:00:00Z,ongoing,NA,East Midlands,NA,Chesterfield
aurn,CHS7,Chesterfield Roadside,Urban Traffic,53.231751,-1.456928,ws,Modelled Wind Speed,2010-08-01T00:00:00Z,ongoing,NA,East Midlands,NA,Chesterfield
aurn,CHS7,Chesterfield Roadside,Urban Traffic,53.231751,-1.456928,temp,Modelled Temperature,2010-08-01T00:00:00Z,ongoing,NA,East Midlands,NA,Chesterfield
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,O3,Ozone,2016-01-11T00:00:00Z,ongoing,2024-03-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,NO,Nitric oxide,2016-01-11T00:00:00Z,ongoing,2024-03-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,NO2,Nitrogen dioxide,2016-01-11T00:00:00Z,ongoing,2024-03-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,NOx,Nitrogen oxides as nitrogen dioxide,2016-01-11T00:00:00Z,ongoing,2024-03-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,SO2,Sulphur dioxide,2016-01-11T00:00:00Z,ongoing,2024-03-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,PM10,PM10 particulate matter (Hourly measured),2016-01-11T00:00:00Z,ongoing,2023-12-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,NV10,Non-volatile PM10 (Hourly measured),2016-01-11T00:00:00Z,2018-07-24,2018-07-24T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,V10,Volatile PM10 (Hourly measured),2016-01-11T00:00:00Z,2018-07-24,2018-07-24T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,PM2.5,PM2.5 particulate matter (Hourly measured),2016-01-11T00:00:00Z,ongoing,2023-12-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,NV2.5,Non-volatile PM2.5 (Hourly measured),2016-01-11T00:00:00Z,2018-07-24,2018-07-24T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,V2.5,Volatile PM2.5 (Hourly measured),2016-01-11T00:00:00Z,2018-07-24,2018-07-24T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,GR10,PM10 particulate matter (Daily measured),2016-01-11T00:00:00Z,2016-09-30,2016-10-05T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,GR2.5,PM2.5 particulate matter (Daily measured),2016-01-11T00:00:00Z,2016-09-30,2016-10-05T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,ETHANE,ethane,2016-01-19T00:00:00Z,ongoing,2023-12-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,ETHENE,ethene,2016-01-19T00:00:00Z,ongoing,2023-12-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,ETHYNE,ethyne,2016-01-19T00:00:00Z,ongoing,2023-12-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,PROPANE,propane,2016-01-19T00:00:00Z,ongoing,2023-12-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,PROPENE,propene,2016-01-19T00:00:00Z,ongoing,2023-12-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,iBUTANE,iso-butane,2016-01-19T00:00:00Z,ongoing,2023-12-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,nBUTANE,n-butane,2016-01-19T00:00:00Z,ongoing,2023-12-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,1BUTENE,1-butene,2016-01-19T00:00:00Z,ongoing,2023-12-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,t2BUTENE,trans-2-butene,2016-01-19T00:00:00Z,ongoing,2023-12-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,c2BUTENE,cis-2-butene,2016-01-19T00:00:00Z,ongoing,2023-12-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,iPENTANE,iso-pentane,2016-01-19T00:00:00Z,ongoing,2023-12-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,nPENTANE,n-pentane,2016-01-19T00:00:00Z,ongoing,2023-12-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,13BDIENE,"1,3-butadiene",2016-01-19T00:00:00Z,ongoing,2023-12-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,t2PENTEN,trans-2-pentene,2016-01-19T00:00:00Z,ongoing,2023-12-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,1PENTEN,1-pentene,2016-01-19T00:00:00Z,ongoing,2023-12-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,2MEPENT,2-methylpentane,2016-01-19T00:00:00Z,ongoing,2023-12-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,ISOPRENE,isoprene,2016-01-19T00:00:00Z,ongoing,2023-12-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,nHEXANE,n-hexane,2016-01-19T00:00:00Z,ongoing,2023-12-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,nHEPTANE,n-heptane,2016-01-19T00:00:00Z,ongoing,2023-12-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,iOCTANE,iso-octane,2016-01-19T00:00:00Z,ongoing,2023-12-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,nOCTANE,n-octane,2016-01-19T00:00:00Z,ongoing,2023-12-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,BENZENE,benzene,2016-01-19T00:00:00Z,ongoing,2023-12-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,TOLUENE,toluene,2016-01-19T00:00:00Z,ongoing,2023-12-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,ETHBENZ,ethylbenzene,2016-01-19T00:00:00Z,ongoing,2023-12-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,mpXYLENE,m+p-xylene,2016-01-19T00:00:00Z,ongoing,2023-12-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,oXYLENE,o-xylene,2016-01-19T00:00:00Z,ongoing,2023-12-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,123TMB,"1,2,3-trimethylbenzene",2016-01-19T00:00:00Z,ongoing,2023-12-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,124TMB,"1,2,4-trimethylbenzene",2016-01-19T00:00:00Z,ongoing,2023-12-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,135TMB,"1,3,5-trimethylbenzene",2016-01-19T00:00:00Z,ongoing,2023-12-31T00:00:00Z,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,wd,Modelled Wind Direction,2016-01-11T00:00:00Z,ongoing,NA,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,ws,Modelled Wind Speed,2016-01-11T00:00:00Z,ongoing,NA,South East,NA,Test Valley
aurn,CHBO,Chilbolton Observatory,Rural Background,51.149617,-1.438228,temp,Modelled Temperature,2016-01-11T00:00:00Z,ongoing,NA,South East,NA,Test Valley
aurn,CHIL,Chilworth,Suburban Background,50.962706,-1.424677,O3,Ozone,1975-04-18T00:00:00Z,1975-10-10,1975-10-10T00:00:00Z,South East,NA,Test Valley
aurn,CHBR,Christchurch Barrack Road,Urban Traffic,50.735454,-1.780888,NO,Nitric oxide,2016-09-01T00:00:00Z,ongoing,2024-03-31T00:00:00Z,South West,Bournemouth Urban Area,Christchurch
aurn,CHBR,Christchurch Barrack Road,Urban Traffic,50.735454,-1.780888,NO2,Nitrogen dioxide,2016-09-01T00:00:00Z,ongoing,2024-03-31T00:00:00Z,South West,Bournemouth Urban Area,Christchurch
aurn,CHBR,Christchurch Barrack Road,Urban Traffic,50.735454,-1.780888,NOx,Nitrogen oxides as nitrogen dioxide,2016-09-01T00:00:00Z,ongoing,2024-03-31T00:00:00Z,South West,Bournemouth Urban Area,Christchurch
aurn,CHBR,Christchurch Barrack Road,Urban Traffic,50.735454,-1.780888,PM2.5,PM2.5 particulate matter (Hourly measured),2017-10-01T00:00:00Z,ongoing,2024-03-31T00:00:00Z,South West,Bournemouth Urban Area,Christchurch
aurn,CHBR,Christchurch Barrack Road,Urban Traffic,50.735454,-1.780888,wd,Modelled Wind Direction,2016-09-01T00:00:00Z,ongoing,NA,South West,Bournemouth Urban Area,Christchurch
aurn,CHBR,Christchurch Barrack Road,Urban Traffic,50.735454,-1.780888,ws,Modelled Wind Speed,2016-09-01T00:00:00Z,ongoing,NA,South West,Bournemouth Urban Area,Christchurch
aurn,CHBR,Christchurch Barrack Road,Urban Traffic,50.735454,-1.780888,temp,Modelled Temperature,2016-09-01T00:00:00Z,ongoing,NA,South West,Bournemouth Urban Area,Christchurch
aurn,COAL,Coventry Allesley,Urban Background,52.411628,-1.560189,O3,Ozone,2014-06-17T00:00:00Z,ongoing,2024-03-31T00:00:00Z,West Midlands,Coventry/Bedworth,Coventry
aurn,COAL,Coventry Allesley,Urban Background,52.411628,-1.560189,NO,Nitric oxide,2014-06-17T00:00:00Z,ongoing,2024-03-31T00:00:00Z,West Midlands,Coventry/Bedworth,Coventry
aurn,COAL,Coventry Allesley,Urban Background,52.411628,-1.560189,NO2,Nitrogen dioxide,2014-06-17T00:00:00Z,ongoing,2024-03-31T00:00:00Z,West Midlands,Coventry/Bedworth,Coventry
aurn,COAL,Coventry Allesley,Urban Background,52.411628,-1.560189,NOx,Nitrogen oxides as nitrogen dioxide,2014-06-17T00:00:00Z,ongoing,2024-03-31T00:00:00Z,West Midlands,Coventry/Bedworth,Coventry
aurn,COAL,Coventry Allesley,Urban Background,52.411628,-1.560189,PM10,PM10 particulate matter (Hourly measured),2019-05-28T00:00:00Z,ongoing,2024-03-31T00:00:00Z,West Midlands,Coventry/Bedworth,Coventry
aurn,COAL,Coventry Allesley,Urban Background,52.411628,-1.560189,PM2.5,PM2.5 particulate matter (Hourly measured),2014-06-11T00:00:00Z,ongoing,2024-03-31T00:00:00Z,West Midlands,Coventry/Bedworth,Coventry
aurn,COAL,Coventry Allesley,Urban Background,52.411628,-1.560189,NV2.5,Non-volatile PM2.5 (Hourly measured),2014-06-11T00:00:00Z,2019-05-28,2019-05-28T00:00:00Z,West Midlands,Coventry/Bedworth,Coventry
aurn,COAL,Coventry Allesley,Urban Background,52.411628,-1.560189,V2.5,Volatile PM2.5 (Hourly measured),2014-06-11T00:00:00Z,2019-05-28,2019-05-28T00:00:00Z,West Midlands,Coventry/Bedworth,Coventry
aurn,COAL,Coventry Allesley,Urban Background,52.411628,-1.560189,wd,Modelled Wind Direction,2014-06-17T00:00:00Z,ongoing,NA,West Midlands,Coventry/Bedworth,Coventry
aurn,COAL,Coventry Allesley,Urban Background,52.411628,-1.560189,ws,Modelled Wind Speed,2014-06-17T00:00:00Z,ongoing,NA,West Midlands,Coventry/Bedworth,Coventry
aurn,COAL,Coventry Allesley,Urban Background,52.411628,-1.560189,temp,Modelled Temperature,2014-06-17T00:00:00Z,ongoing,NA,West Midlands,Coventry/Bedworth,Coventry
aurn,COBR,Coventry Binley Road,Urban Traffic,52.407708,-1.490082,NO,Nitric oxide,2017-04-01T00:00:00Z,ongoing,2024-03-31T00:00:00Z,West Midlands,Coventry/Bedworth,Coventry
aurn,COBR,Coventry Binley Road,Urban Traffic,52.407708,-1.490082,NO2,Nitrogen dioxide,2017-04-01T00:00:00Z,ongoing,2024-03-31T00:00:00Z,West Midlands,Coventry/Bedworth,Coventry
aurn,COBR,Coventry Binley Road,Urban Traffic,52.407708,-1.490082,NOx,Nitrogen oxides as nitrogen dioxide,2017-04-01T00:00:00Z,ongoing,2024-03-31T00:00:00Z,West Midlands,Coventry/Bedworth,Coventry
aurn,COBR,Coventry Binley Road,Urban Traffic,52.407708,-1.490082,PM10,PM10 particulate matter (Hourly measured),2017-04-01T00:00:00Z,ongoing,2024-03-31T00:00:00Z,West Midlands,Coventry/Bedworth,Coventry
aurn,COBR,Coventry Binley Road,Urban Traffic,52.407708,-1.490082,NV10,Non-volatile PM10 (Hourly measured),2017-04-01T00:00:00Z,2018-09-11,2018-09-11T00:00:00Z,West Midlands,Coventry/Bedworth,Coventry
aurn,COBR,Coventry Binley Road,Urban Traffic,52.407708,-1.490082,V10,Volatile PM10 (Hourly measured),2017-04-01T00:00:00Z,2018-09-11,2018-09-11T00:00:00Z,West Midlands,Coventry/Bedworth,Coventry
aurn,COBR,Coventry Binley Road,Urban Traffic,52.407708,-1.490082,wd,Modelled Wind Direction,2017-04-01T00:00:00Z,ongoing,NA,West Midlands,Coventry/Bedworth,Coventry
